filename,echo_filepath,farnerd_filepath,mix_filepath,nearend_filepath,target_filepath,split
f08540,/media/m1998cc/n/pythonProject/deepvqe/data/f08540_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08540_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08540_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08540_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08540_target.wav,train
f03273,/media/m1998cc/n/pythonProject/deepvqe/data/f03273_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03273_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03273_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03273_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03273_target.wav,train
f05070,/media/m1998cc/n/pythonProject/deepvqe/data/f05070_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05070_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05070_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05070_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05070_target.wav,train
f04852,/media/m1998cc/n/pythonProject/deepvqe/data/f04852_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04852_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04852_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04852_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04852_target.wav,train
f06083,/media/m1998cc/n/pythonProject/deepvqe/data/f06083_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06083_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06083_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06083_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06083_target.wav,train
f08446,/media/m1998cc/n/pythonProject/deepvqe/data/f08446_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08446_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08446_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08446_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08446_target.wav,train
f04105,/media/m1998cc/n/pythonProject/deepvqe/data/f04105_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04105_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04105_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04105_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04105_target.wav,train
f04364,/media/m1998cc/n/pythonProject/deepvqe/data/f04364_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04364_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04364_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04364_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04364_target.wav,train
f00956,/media/m1998cc/n/pythonProject/deepvqe/data/f00956_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00956_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00956_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00956_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00956_target.wav,train
f06268,/media/m1998cc/n/pythonProject/deepvqe/data/f06268_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06268_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06268_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06268_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06268_target.wav,train
f03155,/media/m1998cc/n/pythonProject/deepvqe/data/f03155_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03155_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03155_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03155_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03155_target.wav,train
f07386,/media/m1998cc/n/pythonProject/deepvqe/data/f07386_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07386_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07386_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07386_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07386_target.wav,train
f04281,/media/m1998cc/n/pythonProject/deepvqe/data/f04281_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04281_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04281_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04281_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04281_target.wav,train
f04681,/media/m1998cc/n/pythonProject/deepvqe/data/f04681_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04681_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04681_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04681_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04681_target.wav,train
f05103,/media/m1998cc/n/pythonProject/deepvqe/data/f05103_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05103_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05103_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05103_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05103_target.wav,train
f07264,/media/m1998cc/n/pythonProject/deepvqe/data/f07264_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07264_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07264_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07264_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07264_target.wav,train
f00113,/media/m1998cc/n/pythonProject/deepvqe/data/f00113_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00113_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00113_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00113_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00113_target.wav,train
f09524,/media/m1998cc/n/pythonProject/deepvqe/data/f09524_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09524_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09524_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09524_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09524_target.wav,train
f05067,/media/m1998cc/n/pythonProject/deepvqe/data/f05067_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05067_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05067_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05067_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05067_target.wav,train
f03164,/media/m1998cc/n/pythonProject/deepvqe/data/f03164_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03164_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03164_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03164_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03164_target.wav,train
f02419,/media/m1998cc/n/pythonProject/deepvqe/data/f02419_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02419_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02419_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02419_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02419_target.wav,train
f00427,/media/m1998cc/n/pythonProject/deepvqe/data/f00427_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00427_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00427_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00427_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00427_target.wav,train
f01069,/media/m1998cc/n/pythonProject/deepvqe/data/f01069_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01069_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01069_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01069_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01069_target.wav,train
f02500,/media/m1998cc/n/pythonProject/deepvqe/data/f02500_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02500_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02500_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02500_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02500_target.wav,train
f04132,/media/m1998cc/n/pythonProject/deepvqe/data/f04132_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04132_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04132_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04132_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04132_target.wav,train
f00385,/media/m1998cc/n/pythonProject/deepvqe/data/f00385_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00385_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00385_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00385_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00385_target.wav,train
f00170,/media/m1998cc/n/pythonProject/deepvqe/data/f00170_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00170_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00170_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00170_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00170_target.wav,train
f03306,/media/m1998cc/n/pythonProject/deepvqe/data/f03306_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03306_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03306_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03306_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03306_target.wav,train
f03817,/media/m1998cc/n/pythonProject/deepvqe/data/f03817_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03817_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03817_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03817_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03817_target.wav,train
f06448,/media/m1998cc/n/pythonProject/deepvqe/data/f06448_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06448_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06448_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06448_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06448_target.wav,train
f05740,/media/m1998cc/n/pythonProject/deepvqe/data/f05740_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05740_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05740_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05740_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05740_target.wav,train
f00340,/media/m1998cc/n/pythonProject/deepvqe/data/f00340_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00340_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00340_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00340_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00340_target.wav,train
f04833,/media/m1998cc/n/pythonProject/deepvqe/data/f04833_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04833_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04833_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04833_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04833_target.wav,train
f06991,/media/m1998cc/n/pythonProject/deepvqe/data/f06991_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06991_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06991_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06991_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06991_target.wav,train
f02443,/media/m1998cc/n/pythonProject/deepvqe/data/f02443_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02443_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02443_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02443_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02443_target.wav,train
f08676,/media/m1998cc/n/pythonProject/deepvqe/data/f08676_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08676_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08676_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08676_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08676_target.wav,train
f06848,/media/m1998cc/n/pythonProject/deepvqe/data/f06848_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06848_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06848_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06848_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06848_target.wav,train
f06997,/media/m1998cc/n/pythonProject/deepvqe/data/f06997_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06997_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06997_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06997_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06997_target.wav,train
f09784,/media/m1998cc/n/pythonProject/deepvqe/data/f09784_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09784_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09784_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09784_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09784_target.wav,train
f05422,/media/m1998cc/n/pythonProject/deepvqe/data/f05422_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05422_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05422_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05422_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05422_target.wav,train
f08610,/media/m1998cc/n/pythonProject/deepvqe/data/f08610_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08610_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08610_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08610_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08610_target.wav,train
f06959,/media/m1998cc/n/pythonProject/deepvqe/data/f06959_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06959_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06959_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06959_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06959_target.wav,train
f06912,/media/m1998cc/n/pythonProject/deepvqe/data/f06912_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06912_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06912_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06912_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06912_target.wav,train
f02160,/media/m1998cc/n/pythonProject/deepvqe/data/f02160_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02160_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02160_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02160_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02160_target.wav,train
f02655,/media/m1998cc/n/pythonProject/deepvqe/data/f02655_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02655_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02655_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02655_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02655_target.wav,train
f01323,/media/m1998cc/n/pythonProject/deepvqe/data/f01323_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01323_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01323_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01323_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01323_target.wav,train
f05991,/media/m1998cc/n/pythonProject/deepvqe/data/f05991_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05991_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05991_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05991_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05991_target.wav,train
f07088,/media/m1998cc/n/pythonProject/deepvqe/data/f07088_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07088_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07088_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07088_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07088_target.wav,train
f01673,/media/m1998cc/n/pythonProject/deepvqe/data/f01673_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01673_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01673_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01673_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01673_target.wav,train
f05903,/media/m1998cc/n/pythonProject/deepvqe/data/f05903_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05903_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05903_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05903_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05903_target.wav,train
f05311,/media/m1998cc/n/pythonProject/deepvqe/data/f05311_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05311_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05311_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05311_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05311_target.wav,train
f04616,/media/m1998cc/n/pythonProject/deepvqe/data/f04616_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04616_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04616_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04616_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04616_target.wav,train
f07171,/media/m1998cc/n/pythonProject/deepvqe/data/f07171_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07171_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07171_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07171_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07171_target.wav,train
f08259,/media/m1998cc/n/pythonProject/deepvqe/data/f08259_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08259_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08259_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08259_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08259_target.wav,train
f08914,/media/m1998cc/n/pythonProject/deepvqe/data/f08914_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08914_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08914_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08914_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08914_target.wav,train
f03665,/media/m1998cc/n/pythonProject/deepvqe/data/f03665_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03665_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03665_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03665_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03665_target.wav,train
f00055,/media/m1998cc/n/pythonProject/deepvqe/data/f00055_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00055_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00055_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00055_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00055_target.wav,train
f03599,/media/m1998cc/n/pythonProject/deepvqe/data/f03599_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03599_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03599_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03599_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03599_target.wav,train
f04203,/media/m1998cc/n/pythonProject/deepvqe/data/f04203_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04203_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04203_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04203_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04203_target.wav,train
f00443,/media/m1998cc/n/pythonProject/deepvqe/data/f00443_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00443_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00443_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00443_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00443_target.wav,train
f08252,/media/m1998cc/n/pythonProject/deepvqe/data/f08252_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08252_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08252_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08252_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08252_target.wav,train
f01917,/media/m1998cc/n/pythonProject/deepvqe/data/f01917_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01917_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01917_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01917_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01917_target.wav,train
f08891,/media/m1998cc/n/pythonProject/deepvqe/data/f08891_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08891_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08891_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08891_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08891_target.wav,train
f09548,/media/m1998cc/n/pythonProject/deepvqe/data/f09548_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09548_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09548_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09548_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09548_target.wav,train
f06740,/media/m1998cc/n/pythonProject/deepvqe/data/f06740_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06740_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06740_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06740_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06740_target.wav,train
f04942,/media/m1998cc/n/pythonProject/deepvqe/data/f04942_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04942_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04942_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04942_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04942_target.wav,train
f05549,/media/m1998cc/n/pythonProject/deepvqe/data/f05549_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05549_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05549_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05549_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05549_target.wav,train
f09058,/media/m1998cc/n/pythonProject/deepvqe/data/f09058_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09058_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09058_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09058_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09058_target.wav,train
f08933,/media/m1998cc/n/pythonProject/deepvqe/data/f08933_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08933_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08933_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08933_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08933_target.wav,train
f06864,/media/m1998cc/n/pythonProject/deepvqe/data/f06864_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06864_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06864_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06864_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06864_target.wav,train
f05110,/media/m1998cc/n/pythonProject/deepvqe/data/f05110_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05110_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05110_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05110_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05110_target.wav,train
f09771,/media/m1998cc/n/pythonProject/deepvqe/data/f09771_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09771_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09771_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09771_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09771_target.wav,train
f01255,/media/m1998cc/n/pythonProject/deepvqe/data/f01255_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01255_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01255_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01255_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01255_target.wav,train
f06560,/media/m1998cc/n/pythonProject/deepvqe/data/f06560_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06560_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06560_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06560_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06560_target.wav,train
f04476,/media/m1998cc/n/pythonProject/deepvqe/data/f04476_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04476_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04476_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04476_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04476_target.wav,train
f06252,/media/m1998cc/n/pythonProject/deepvqe/data/f06252_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06252_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06252_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06252_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06252_target.wav,train
f06505,/media/m1998cc/n/pythonProject/deepvqe/data/f06505_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06505_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06505_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06505_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06505_target.wav,train
